id,create_date,create_timestamp,label,video_views,http_status,collection_datetime_utc,path,ocr
v24044gl0000ct8m3tvog65j1at5me60,2024-12-05T08:25:37,1733387137,Promotional Content,0-1K,200,2025-05-07T15:55:52.195604,v240/v24044gl0000ct8m3tvog65j1at5me60.jpg,REC ZAkTIOZ 4K 6OFPS HD
v24044gl0000ct8m4pfog65uc57ef3hg,2024-12-05T08:24:17,1733387057,Paid Partnership,1M-10M,200,2025-05-07T15:55:53.706699,v240/v24044gl0000ct8m4pfog65uc57ef3hg.jpg,Cine vrea cearcăne și riduri? Nimeni; evidentg
v24044gl0000ct8m2vfog65h34efltrg,2024-12-05T08:21:03,1733386863,Paid Partnership,0-1K,200,2025-05-07T15:55:54.706887,v240/v24044gl0000ct8m2vfog65h34efltrg.jpg,
v24044gl0000ct8m2f7og65rklvmgk80,2024-12-05T08:19:15,1733386755,Promotional Content,0-1K,200,2025-05-07T15:55:56.066741,v240/v24044gl0000ct8m2f7og65rklvmgk80.jpg,MariusdbProțap Puși pe Jar Evenimente Private Dâmbovița
v24044gl0000ct8m1mvog65ns6gvou1g,2024-12-05T08:16:09,1733386569,Promotional Content,10K-100K,200,2025-05-07T15:55:57.220581,v240/v24044gl0000ct8m1mvog65ns6gvou1g.jpg,Răspuns la comentariul de la ioanaa_228 cum fac sa il comand? Puteti comanda chiar acumpesite ulnostru givastarcom sau la !!0729440753!!
v24044gl0000ct8luhvog65jku480atg,2024-12-05T08:10:12,1733386212,Paid Partnership,10K-100K,200,2025-05-07T15:55:58.461409,v240/v24044gl0000ct8luhvog65jku480atg.jpg,
v24044gl0000ct6t3cfog65ookrjateg,2024-12-02T15:31:17,1733153477,Paid Partnership,100K-200K,200,2025-05-07T15:55:58.974628,v240/v24044gl0000ct6t3cfog65ookrjateg.jpg,Fiind un prilej bun pentru a cumpăra cadoul perfect pentir
v24044gl0000ct8lrevog65rr2djk25g,2024-12-05T08:04:51,1733385891,Promotional Content,0-1K,200,2025-05-07T15:55:59.533051,v240/v24044gl0000ct8lrevog65rr2djk25g.jpg,sorescu
v24044gl0000ct8lnvvog65ps6fenes0,2024-12-05T08:03:37,1733385817,Promotional Content,0-1K,200,2025-05-07T15:56:01.139793,v240/v24044gl0000ct8lnvvog65ps6fenes0.jpg,2 Pov: Imi spune canu o sami suportenimenilfigurile dar eu sunt Varsator silimi este destulcama suporteu}
v24044gl0000ct8lqifog65rr2djjg00,2024-12-05T08:00:19,1733385619,Paid Partnership,10K-100K,200,2025-05-07T15:56:02.452518,v240/v24044gl0000ct8lqifog65rr2djjg00.jpg, MITURI ÎN DIVERSIFICARE '93 6
v0f025gc0000ct8l8sfog65t2gs30l2g,2024-12-05T07:55:30,1733385330,Promotional Content,0-1K,200,2025-05-07T15:56:03.588006,v0f0/v0f025gc0000ct8l8sfog65t2gs30l2g.jpg,GOLDEN WOOD
v24044gl0000ct8ljanog65gp47geng0,2024-12-05T07:45:15,1733384715,Promotional Content,10K-100K,200,2025-05-07T15:56:04.636288,v240/v24044gl0000ct8ljanog65gp47geng0.jpg,
v24044gl0000ct8lddvog65olk5h4rg0,2024-12-05T07:45:10,1733384710,Paid Partnership,0-1K,200,2025-05-07T15:56:06.053726,v240/v24044gl0000ct8lddvog65olk5h4rg0.jpg,642 6630288 KJ {28028 8433 '8932285 0084 ia0
v24044gl0000ct8lgpfog65j5b1uq36g,2024-12-05T07:44:14,1733384654,Paid Partnership,1K-10K,200,2025-05-07T15:56:07.407739,v240/v24044gl0000ct8lgpfog65j5b1uq36g.jpg,
v24044gl0000ct8lgcnog65jo27tc8ng,2024-12-05T07:41:32,1733384492,Paid Partnership,1M-10M,200,2025-05-07T15:56:09.335909,v240/v24044gl0000ct8lgcnog65jo27tc8ng.jpg,FauleAK! EPe
v24044gl0000ct8lgn7og65o8jigo15g,2024-12-05T07:39:15,1733384355,Promotional Content,0-1K,200,2025-05-07T15:56:10.474299,v240/v24044gl0000ct8lgn7og65o8jigo15g.jpg,
v0f025gc0000ct8lb6vog65s1kbji8c0,2024-12-05T07:27:49,1733383669,Promotional Content,0-1K,200,2025-05-07T15:56:11.407250,v0f0/v0f025gc0000ct8lb6vog65s1kbji8c0.jpg,
v24044gl0000ct8l5bvog65shklh85t0,2024-12-05T07:15:55,1733382955,Paid Partnership,0-1K,200,2025-05-07T15:56:12.320439,v240/v24044gl0000ct8l5bvog65shklh85t0.jpg,Qatay airwn
v24044gl0000ct8l4ufog65o8jigh2ug,2024-12-05T07:15:25,1733382925,Promotional Content,0-1K,200,2025-05-07T15:56:13.327573,v240/v24044gl0000ct8l4ufog65o8jigh2ug.jpg,{unea Perdololor
v24044gl0000ct8l43fog65qe297qm90,2024-12-05T07:12:36,1733382756,Promotional Content,0-1K,200,2025-05-07T15:56:14.271177,v240/v24044gl0000ct8l43fog65qe297qm90.jpg,My humor is broken
v24044gl0000ct8l0rfog65sa0fuvlv0,2024-12-05T07:07:44,1733382464,Paid Partnership,0-1K,200,2025-05-07T15:56:15.497078,v240/v24044gl0000ct8l0rfog65sa0fuvlv0.jpg,să realizezi tu cândvaca eram în stare să îmidauși sufletul pentru tineo
v0f025gc0000ct8dk57og65r49qiknfg,2024-12-05T07:00:00,1733382000,Promotional Content,0-1K,200,2025-05-07T15:56:16.529263,v0f0/v0f025gc0000ct8dk57og65r49qiknfg.jpg,SPUNECA
v24044gl0000ct8ktfnog65ps6fe7kdg,2024-12-05T06:59:56,1733381996,Promotional Content,0-1K,200,2025-05-07T15:56:17.435826,v240/v24044gl0000ct8ktfnog65ps6fe7kdg.jpg,(Craciunul este aici ! Te asteptăm să plasezi comanda cu produsele tale preferate pentru cei dragi! wwwmadparfum.ro
v0f025gc0000ct8kr8nog65lu7be8fp0,2024-12-05T06:57:32,1733381852,Promotional Content,0-1K,200,2025-05-07T15:56:17.841932,v0f0/v0f025gc0000ct8kr8nog65lu7be8fp0.jpg,5 De vânzare Ford Focus 2019 diesel Cutie automata 10.200 @uno Contact 0754940311 CJ26VUZ
v24044gl0000ct8ks1vog65t0g8bste0,2024-12-05T06:54:24,1733381664,Paid Partnership,0-1K,200,2025-05-07T15:56:18.760432,v240/v24044gl0000ct8ks1vog65t0g8bste0.jpg,MbiceaVasileDufc Brokerdeasigu;f TelfhatsApp 0780275949 [PARTENER Desilinne
v24044gl0000ct8krf7og65il6l5q3pg,2024-12-05T06:53:11,1733381591,Paid Partnership,0-1K,200,2025-05-07T15:56:19.730257,v240/v24044gl0000ct8krf7og65il6l5q3pg.jpg,MbiceaVasileDufc Brokerdeasigu;f TelfhatsApp 0780275949 [PARTENER Desilinne
v24044gl0000ct8kopnog65lal8hok7g,2024-12-05T06:49:24,1733381364,Paid Partnership,0-1K,200,2025-05-07T15:56:21.058506,v240/v24044gl0000ct8kopnog65lal8hok7g.jpg,MiiceaVasileDufc Brokardeasigju;f TelfMhatsApp 0780275949 {PARTENER Desiinne
v24044gl0000ct8knofog65os1gfmscg,2024-12-05T06:47:38,1733381258,Paid Partnership,0-1K,200,2025-05-07T15:56:21.923273,v240/v24044gl0000ct8knofog65os1gfmscg.jpg,
v24044gl0000ct8kmbfog65s8l5egrtg,2024-12-05T06:47:04,1733381224,Promotional Content,0-1K,200,2025-05-07T15:56:22.882273,v240/v24044gl0000ct8kmbfog65s8l5egrtg.jpg,
v0f300gc0001ct8kiovog65jujsje5t0,2024-12-05T06:34:29,1733380469,Promotional Content,0-1K,200,2025-05-07T15:56:24.123148,v0f3/v0f300gc0001ct8kiovog65jujsje5t0.jpg,
v0f300gc0001ct8kil7og65jujsje5c0,2024-12-05T06:34:22,1733380462,Promotional Content,1K-10K,200,2025-05-07T15:56:25.188325,v0f3/v0f300gc0001ct8kil7og65jujsje5c0.jpg,
v24044gl0000ct8ki5nog65ku3i9qaq0,2024-12-05T06:34:19,1733380459,Promotional Content,0-1K,200,2025-05-07T15:56:25.784597,v240/v24044gl0000ct8ki5nog65ku3i9qaq0.jpg,"TikTok TTox Aon  Vdonunoarouesai 0 ""TikTok  Ae  @daniel.fugaroiu_21 SUnQ "
v24044gl0000ct8kf1fog65lrasvoln0,2024-12-05T06:26:55,1733380015,Promotional Content,0-1K,200,2025-05-07T15:56:26.453677,v240/v24044gl0000ct8kf1fog65lrasvoln0.jpg,>> De ce ai ales-0 pe ea?
v0f300gc0001ct8kehfog65kpdv5a6k0,2024-12-05T06:25:27,1733379927,Promotional Content,0-1K,200,2025-05-07T15:56:27.494593,v0f3/v0f300gc0001ct8kehfog65kpdv5a6k0.jpg,
v0f025gc0000ct8kcffog65ol7fkfm8g,2024-12-05T06:21:11,1733379671,Promotional Content,0-1K,200,2025-05-07T15:56:28.336384,v0f0/v0f025gc0000ct8kcffog65ol7fkfm8g.jpg,
v24044gl0000ct8k5onog65luq39q540,2024-12-05T06:08:13,1733378893,Promotional Content,0-1K,200,2025-05-07T15:56:29.481649,v240/v24044gl0000ct8k5onog65luq39q540.jpg,
v24044gl0000ct8k5b7og65hngo5dl50,2024-12-05T06:06:33,1733378793,Paid Partnership,1K-10K,200,2025-05-07T15:56:30.320984,v240/v24044gl0000ct8k5b7og65hngo5dl50.jpg,4
v24044gl0000ct8jv6fog65ur2k62fbg,2024-12-05T05:53:40,1733378020,Promotional Content,0-1K,200,2025-05-07T15:56:31.196431,v240/v24044gl0000ct8jv6fog65ur2k62fbg.jpg,
v24044gl0000ct8jv57og65oom17f40g,2024-12-05T05:53:20,1733378000,Paid Partnership,0-1K,200,2025-05-07T15:56:32.234131,v240/v24044gl0000ct8jv57og65oom17f40g.jpg,
v24044gl0000ct8jrj7og65pcvlgnh8g,2024-12-05T05:46:17,1733377577,Promotional Content,0-1K,200,2025-05-07T15:56:33.257405,v240/v24044gl0000ct8jrj7og65pcvlgnh8g.jpg,Htell Decenben CACS ANI CREATIVE SPARKS ACADEMY #scha YoU Dzeenlev 2 0 2 4 have been selected! SUN MOn TUE WED THU FRI SAT CA@S 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 ANI CREATIVE SPARKS 22 23 24 25 26 27 28 ACADEMY 29 30 31 Fully Funded! WWW: CalendarPrintlab com
v24044gl0000ct8jj2nog65n07ud63l0,2024-12-05T05:27:07,1733376427,Promotional Content,0-1K,200,2025-05-07T15:56:34.255943,v240/v24044gl0000ct8jj2nog65n07ud63l0.jpg,nothing's gonna change my lo IEDA
v24044gl0000ct8jfgfog65iees9l5e0,2024-12-05T05:19:52,1733375992,Paid Partnership,0-1K,200,2025-05-07T15:56:35.041298,v240/v24044gl0000ct8jfgfog65iees9l5e0.jpg,"""Dar tot tu ai suferit. """
v24044gl0000ct8jd0nog65li4hgd2bg,2024-12-05T05:18:37,1733375917,Promotional Content,0-1K,200,2025-05-07T15:56:35.498378,v240/v24044gl0000ct8jd0nog65li4hgd2bg.jpg,Indiferenta este cea puternică forță din univers 0 Ea face tot ce atinge lipsit de sens. 0 lubirea și ura nu au nicio șansă împotrivaei mai @DORIN
v24044gl0000ct8jf17og65j5b1tnccg,2024-12-05T05:18:02,1733375882,Promotional Content,0-1K,200,2025-05-07T15:56:36.015520,v240/v24044gl0000ct8jf17og65j5b1tnccg.jpg,
v24044gl0000ct8jdj7og65psbtdodlg,2024-12-05T05:14:59,1733375699,Promotional Content,0-1K,200,2025-05-07T15:56:36.598957,v240/v24044gl0000ct8jdj7og65psbtdodlg.jpg,Kay_sal mnillinp ma Dacraz fnlss [T'SCOOLI HOW DID THAT HAPPEN
v24044gl0000ct6ra0vog65orj2ifg2g,2024-12-02T13:38:44,1733146724,Paid Partnership,800K-900K,200,2025-05-07T15:56:36.857991,v240/v24044gl0000ct6ra0vog65orj2ifg2g.jpg,@Freshrom.ro WWW.freshrom.ro cod reducere: ludi
v24044gl0000ct8jce7og65ikj40eg00,2024-12-05T05:12:47,1733375567,Promotional Content,0-1K,200,2025-05-07T15:56:37.080237,v240/v24044gl0000ct8jce7og65ikj40eg00.jpg,trustnobodyplifeis full @ffake people T 0
v24044gl0000ct8ja0fog65luq39fr50,2024-12-05T05:07:34,1733375254,Paid Partnership,10K-100K,200,2025-05-07T15:56:37.679482,v240/v24044gl0000ct8ja0fog65luq39fr50.jpg,
v24044gl0000ct8j8l7og65quvbe0h70,2024-12-05T05:05:31,1733375131,Paid Partnership,1K-10K,200,2025-05-07T15:56:38.193831,v240/v24044gl0000ct8j8l7og65quvbe0h70.jpg,83* 88
v0f025gc0000ct8buovog65ph1muet70,2024-12-05T05:00:00,1733374800,Paid Partnership,1K-10K,200,2025-05-07T15:56:38.624000,v0f0/v0f025gc0000ct8buovog65ph1muet70.jpg,14] 
v0f025gc0000ct8bua7og65sombkenl0,2024-12-05T05:00:00,1733374800,Paid Partnership,1K-10K,200,2025-05-07T15:56:39.031110,v0f0/v0f025gc0000ct8bua7og65sombkenl0.jpg,
v24044gl0000ct8j2nnog65jjk6fsjo0,2024-12-05T04:52:16,1733374336,Promotional Content,0-1K,200,2025-05-07T15:56:39.524298,v240/v24044gl0000ct8j2nnog65jjk6fsjo0.jpg,
v0f025gc0000ct8btk7og65o3ttvu29g,2024-12-05T04:30:00,1733373000,Promotional Content,0-1K,200,2025-05-07T15:56:39.926331,v0f0/v0f025gc0000ct8btk7og65o3ttvu29g.jpg,1
v24044gl0000ct8ilfnog65lnumbv9o0,2024-12-05T04:26:30,1733372790,Paid Partnership,0-1K,200,2025-05-07T15:56:40.399898,v240/v24044gl0000ct8ilfnog65lnumbv9o0.jpg,asa incepea cel mai frumos film indian TikTok cocodelailgs TkTok
v24044gl0000ct6r2ifog65qe2f5sdsg,2024-12-02T13:08:46,1733144926,Paid Partnership,0-1K,,,,
v0f025gc0000ct6r13nog65j9akj34bg,2024-12-02T13:06:51,1733144811,Promotional Content,0-1K,,,,
v0f300gc0001ct6qurfog65pf206u2t0,2024-12-02T13:00:47,1733144447,Promotional Content,0-1K,,,,
v24044gl0000ct6qqj7og65piq5m4680,2024-12-02T12:55:57,1733144157,Paid Partnership,0-1K,,,,
v24044gl0000ct6qpofog65ookrfptvg,2024-12-02T12:50:35,1733143835,Paid Partnership,0-1K,,,,
v24044gl0000ct6qlu7og65u7isbe800,2024-12-02T12:42:00,1733143320,Promotional Content,0-1K,,,,
v24044gl0000ct6qk5vog65ines8hgsg,2024-12-02T12:38:44,1733143124,Promotional Content,0-1K,,,,
v24044gl0000ct6qjivog65pdr11m8tg,2024-12-02T12:37:27,1733143047,Promotional Content,10K-100K,,,,
v24044gl0000ct8il6fog65gie5qu8h0,2024-12-05T04:23:00,1733372580,Paid Partnership,0-1K,200,2025-05-07T15:56:40.858392,v240/v24044gl0000ct8il6fog65gie5qu8h0.jpg,"Astăz este despre tine TATĂ, 38 ani de când aifestjaleasălrci la stele, îți mulțumesc pentru faptul că veghezi asupra mea! Amintire 5 dec 2023"
v24044gl0000ct8ijfnog65pfm59cohg,2024-12-05T04:19:40,1733372380,Promotional Content,0-1K,200,2025-05-07T15:56:41.348811,v240/v24044gl0000ct8ijfnog65pfm59cohg.jpg,
v24044gl0000ct8i6enog65rnvqebk70,2024-12-05T03:52:03,1733370723,Promotional Content,0-1K,200,2025-05-07T15:56:41.834407,v240/v24044gl0000ct8i6enog65rnvqebk70.jpg,
v24044gl0000ct8i1jnog65shklg5820,2024-12-05T03:41:54,1733370114,Promotional Content,0-1K,200,2025-05-07T15:56:42.323419,v240/v24044gl0000ct8i1jnog65shklg5820.jpg,
v24044gl0000ct8htovog65pk8prc430,2024-12-05T03:33:54,1733369634,Promotional Content,0-1K,200,2025-05-07T15:56:42.824647,v240/v24044gl0000ct8htovog65pk8prc430.jpg,experiment :))
v24044gl0000ct8hldfog65o8jifd5qg,2024-12-05T03:16:00,1733368560,Promotional Content,0-1K,200,2025-05-07T15:56:43.285911,v240/v24044gl0000ct8hldfog65o8jifd5qg.jpg,
v24044gl0000ct8hlk7og65gp5osbglg,2024-12-05T03:15:35,1733368535,Promotional Content,0-1K,200,2025-05-07T15:56:43.968986,v240/v24044gl0000ct8hlk7og65gp5osbglg.jpg,
v24044gl0000ct8hg7nog65q73lite70,2024-12-05T03:04:01,1733367841,Promotional Content,0-1K,200,2025-05-07T15:56:44.459567,v240/v24044gl0000ct8hg7nog65q73lite70.jpg,
v0f300gc0001ct6q4bfog65sg2soulug,2024-12-02T12:04:21,1733141061,Promotional Content,10K-100K,,,,
v0f025gc0000cter4hfog65ht7nouog0,2024-12-02T12:03:55,1733141035,Paid Partnership,1K-10K,,,,
v24044gl0000ct6q2fnog65ku2f0cubg,2024-12-02T12:02:01,1733140921,Paid Partnership,1K-10K,,,,
v24044gl0000ct6pss7og65t6qks9830,2024-12-02T12:01:00,1733140860,Promotional Content,10K-100K,,,,
v24044gl0000ct6prinog65pk8vp0eg0,2024-12-02T11:59:07,1733140747,Paid Partnership,0-1K,,,,
v24044gl0000ct6ps3nog65g6g5ltl10,2024-12-02T11:48:52,1733140132,Promotional Content,0-1K,,,,
v24044gl0000ct6pshvog65j819mpm4g,2024-12-02T11:47:29,1733140049,Promotional Content,0-1K,,,,
v24044gl0000ct6pmk7og65rr2bfifog,2024-12-02T11:44:02,1733139842,Promotional Content,10K-100K,,,,
v24044gl0000ct8h6f7og65lv4n9i14g,2024-12-05T02:44:34,1733366674,Promotional Content,0-1K,200,2025-05-07T15:56:44.983038,v240/v24044gl0000ct8h6f7og65lv4n9i14g.jpg,TlkTok @casaarlslepsavrancea
v24044gl0000ct8gqfvog65ikj403ffg,2024-12-05T02:19:50,1733365190,Paid Partnership,0-1K,200,2025-05-07T15:56:45.440243,v240/v24044gl0000ct8gqfvog65ikj403ffg.jpg,"3 Riscândodat  ,S-arputeasa rămâi fericit 0 viața întreaga"
v24044gl0000ct8g1efog65orj4io630,2024-12-05T01:39:09,1733362749,Paid Partnership,0-1K,200,2025-05-07T15:56:45.942687,v240/v24044gl0000ct8g1efog65orj4io630.jpg,Romania / Bold town
v24044gl0000ct8ff17og65jjk6f9bag,2024-12-05T00:45:57,1733359557,Promotional Content,0-1K,200,2025-05-07T15:56:46.383778,v240/v24044gl0000ct8ff17og65jjk6f9bag.jpg,
v24044gl0000ct8favnog65uc57c8030,2024-12-05T00:43:10,1733359390,Promotional Content,0-1K,200,2025-05-07T15:56:46.871650,v240/v24044gl0000ct8favnog65uc57c8030.jpg,Aklo xain Tara pani kina Aklo panko mahasus hunxa yrrrr._ 000000
v24044gl0000ct8f3vvog65gp47eg7eg,2024-12-05T00:30:51,1733358651,Promotional Content,0-1K,200,2025-05-07T15:56:47.820839,v240/v24044gl0000ct8f3vvog65gp47eg7eg.jpg,
v24025gl0000ctbqfrfog65gjc194t4g,2024-12-05T00:23:38,1733358218,Promotional Content,0-1K,200,2025-05-07T15:56:48.334091,v240/v24025gl0000ctbqfrfog65gjc194t4g.jpg,
v24044gl0000ct8e4n7og65kq9vdmkpg,2024-12-04T23:15:15,1733354115,Paid Partnership,0-1K,200,2025-05-07T15:56:48.769397,v240/v24044gl0000ct8e4n7og65kq9vdmkpg.jpg,
v24044gl0000ct8dt6fog65qm00ef8a0,2024-12-04T22:58:39,1733353119,Promotional Content,0-1K,200,2025-05-07T15:56:49.250377,v240/v24044gl0000ct8dt6fog65qm00ef8a0.jpg,~ D@gi Ffime Umanel @red @u Tffe@i Pucem Îmbr ca Cu Toții Acciasi Haîni a lubirii; Empaciei și Compasiunii Divinel Cu Empatie și Compasiune Ne Putem Vindeca Sufletele Și Astfel Putem Să Ne Bucurăm De Adevărata Și Lăuntrica Fericire Divină! Drumuri Încelepte Pline De Mirific Și Farmec Divin! Iubirea Vindecă Totull Iubîre;= Irferee ( Orsele| Jate (
v24044gl0000ct8ds7fog65uc57b9ei0,2024-12-04T22:58:10,1733353090,Paid Partnership,0-1K,200,2025-05-07T15:56:49.949988,v240/v24044gl0000ct8ds7fog65uc57b9ei0.jpg,Cu ce te ocupi?! iuiuiCJ  LAMBORGHINI URUS 300.000€ la 18 ANI
v24044gl0000ct8doe7og65pg13t8nvg,2024-12-04T22:51:25,1733352685,Paid Partnership,0-1K,200,2025-05-07T15:56:50.388968,v240/v24044gl0000ct8doe7og65pg13t8nvg.jpg,
v24044gl0000ct8ditfog65l4m868n0g,2024-12-04T22:36:42,1733351802,Paid Partnership,10K-100K,200,2025-05-07T15:56:50.836225,v240/v24044gl0000ct8ditfog65l4m868n0g.jpg,tiatlar
v24044gl0000ct8dannog65hgneic9fg,2024-12-04T22:20:09,1733350809,Paid Partnership,0-1K,200,2025-05-07T15:56:51.305438,v240/v24044gl0000ct8dannog65hgneic9fg.jpg,"Cel mai bun Cadou de astăzi: Ursulețul Mishka Mulțumesc, Alle e unicată"
v24044gl0000ct8d6evog65h34ebmatg,2024-12-04T22:10:09,1733350209,Promotional Content,0-1K,200,2025-05-07T15:56:51.794090,v240/v24044gl0000ct8d6evog65h34ebmatg.jpg,"""Am gresit. Am gresit"""
v24044gl0000ct8d2ifog65o9cqe6jp0,2024-12-04T22:05:12,1733349912,Paid Partnership,0-1K,200,2025-05-07T15:56:52.291342,v240/v24044gl0000ct8d2ifog65o9cqe6jp0.jpg,
v24044gl0000ct8d04fog65g8jv0m570,2024-12-04T22:01:09,1733349669,Promotional Content,0-1K,200,2025-05-07T15:56:52.731831,v240/v24044gl0000ct8d04fog65g8jv0m570.jpg,3CapCut PRINTESO oo
v0f025gc0000ct8csbfog65n573tlhu0,2024-12-04T21:58:10,1733349490,Promotional Content,0-1K,200,2025-05-07T15:56:53.145996,v0f0/v0f025gc0000ct8csbfog65n573tlhu0.jpg,
v24044gl0000ct8ct3vog65u6cs7a150,2024-12-04T21:57:46,1733349466,Paid Partnership,1K-10K,200,2025-05-07T15:56:53.734455,v240/v24044gl0000ct8ct3vog65u6cs7a150.jpg,"The YMOK Products Filter and sort 11 products BREYLEE Sale Blackhcad Remover Skin Carc BREYLEE Trcatment Facc Serum Mask C25,38 EUR 632,99 EHR €25,98 EUR Masage"
v0f025gc0000ct8cugnog65nd0an8dgg,2024-12-04T21:54:55,1733349295,Promotional Content,0-1K,200,2025-05-07T15:56:54.121967,v0f0/v0f025gc0000ct8cugnog65nd0an8dgg.jpg,PR indirect IRI SperanoTV FĂRĂ compromisuri Jaf ArMaT Lao banca Dim MuniciPUL CalaRasI 20:56
v24044gl0000ct8cpi7og65pdr3075mg,2024-12-04T21:45:03,1733348703,Promotional Content,0-1K,200,2025-05-07T15:56:54.574641,v240/v24044gl0000ct8cpi7og65pdr3075mg.jpg,FALLEN EP
v24044gl0000ct8cnufog65j5b1qe780,2024-12-04T21:43:16,1733348596,Paid Partnership,0-1K,200,2025-05-07T15:56:55.052566,v240/v24044gl0000ct8cnufog65j5b1qe780.jpg,
v24044gl0000ct8chqnog65qunn7t8fg,2024-12-04T21:28:25,1733347705,Promotional Content,1K-10K,200,2025-05-07T15:56:55.726523,v240/v24044gl0000ct8chqnog65qunn7t8fg.jpg,Dar ajungi șirealizezcăo
v24044gl0000ct8cfsfog65lnj7tj4gg,2024-12-04T21:22:27,1733347347,Promotional Content,0-1K,200,2025-05-07T15:56:56.192206,v240/v24044gl0000ct8cfsfog65lnj7tj4gg.jpg,Imagine this in winter TikTok @ Iushify products
v24044gl0000ct8cc47og65uetejf300,2024-12-04T21:16:13,1733346973,Paid Partnership,0-1K,200,2025-05-07T15:56:56.680424,v240/v24044gl0000ct8cc47og65uetejf300.jpg,Frlends Upload Activity Messages Proflle More Following accounts FPlayT nen ROL
v24044gl0000ct8cav7og65pk8pnhl4g,2024-12-04T21:13:27,1733346807,Promotional Content,0-1K,200,2025-05-07T15:56:57.147955,v240/v24044gl0000ct8cav7og65pk8pnhl4g.jpg,
v24044gl0000ct8c9ifog65j1at02uo0,2024-12-04T21:12:01,1733346721,Paid Partnership,0-1K,200,2025-05-07T15:56:57.606821,v240/v24044gl0000ct8c9ifog65j1at02uo0.jpg,Frlends Upload Activity Messages Proflle More Following accounts FPlayT nen ROL
v0f025gc0000ct8c9dfog65rbh1prk2g,2024-12-04T21:09:52,1733346592,Paid Partnership,0-1K,200,2025-05-07T15:56:57.976225,v0f0/v0f025gc0000ct8c9dfog65rbh1prk2g.jpg,A hair-raising rage!
v0f025gc0000ct8c9d7og65ulqgdvnu0,2024-12-04T21:09:52,1733346592,Paid Partnership,0-1K,200,2025-05-07T15:56:58.396527,v0f0/v0f025gc0000ct8c9d7og65ulqgdvnu0.jpg,
v0f025gc0000ct6of5fog65jdspqs1gg,2024-12-02T10:10:32,1733134232,Promotional Content,0-1K,,,,
v0f025gc0000ct8c9dfog65mktuq6kjg,2024-12-04T21:09:52,1733346592,Paid Partnership,0-1K,200,2025-05-07T15:56:58.785335,v0f0/v0f025gc0000ct8c9dfog65mktuq6kjg.jpg,Let{s1 'g0l
v0f025gc0000ct8c7ofog65tor1tjq90,2024-12-04T21:07:28,1733346448,Paid Partnership,0-1K,200,2025-05-07T15:56:59.181741,v0f0/v0f025gc0000ct8c7ofog65tor1tjq90.jpg,Lan
v0f025gc0000ct8c7ofog65hlhd3qrm0,2024-12-04T21:07:28,1733346448,Paid Partnership,0-1K,200,2025-05-07T15:56:59.569098,v0f0/v0f025gc0000ct8c7ofog65hlhd3qrm0.jpg,"BEal 40=6 (Khul (Qaaefiah U 0474-)k Chka But | do know that if you use Monster Reborn, the ""you"" right now will be gone forever!"
v0f025gc0000ct8c7ofog65vmcmen70g,2024-12-04T21:07:28,1733346448,Paid Partnership,0-1K,200,2025-05-07T15:56:59.969569,v0f0/v0f025gc0000ct8c7ofog65vmcmen70g.jpg,"Then, I set a cardand Jactackyour defense positionmonsterwith Barriertaily"
v24044gl0000ct8c4cvog65u6cs5qi60,2024-12-04T21:05:50,1733346350,Paid Partnership,0-1K,200,2025-05-07T15:57:00.843612,v240/v24044gl0000ct8c4cvog65u6cs5qi60.jpg,Ji tu însuti si vei rautatile si invidhlan jur învino [
v0f025gc0000ct8c617og65qguhu6rbg,2024-12-04T21:03:58,1733346238,Paid Partnership,0-1K,200,2025-05-07T15:57:01.224190,v0f0/v0f025gc0000ct8c617og65qguhu6rbg.jpg,
v0f025gc0000ct8c617og65lq5blnli0,2024-12-04T21:03:58,1733346238,Paid Partnership,0-1K,200,2025-05-07T15:57:01.594810,v0f0/v0f025gc0000ct8c617og65lq5blnli0.jpg,"Morningornight, it matters not!"
v0f025gc0000ct8c617og65mut8c7v0g,2024-12-04T21:03:58,1733346238,Paid Partnership,0-1K,200,2025-05-07T15:57:02.005944,v0f0/v0f025gc0000ct8c617og65mut8c7v0g.jpg,"""7= +fk"
v24044gl0000ct8c497og65vbr2jjpu0,2024-12-04T20:59:51,1733345991,Paid Partnership,0-1K,200,2025-05-07T15:57:02.482111,v240/v24044gl0000ct8c497og65vbr2jjpu0.jpg,Tik Tok @ fiviasavin
v24044gl0000ct8c27nog65j1asvjcm0,2024-12-04T20:59:43,1733345983,Promotional Content,1K-10K,200,2025-05-07T15:57:02.943644,v240/v24044gl0000ct8c27nog65j1asvjcm0.jpg,P@t ș8 cood dn ledm @asiv detei casaAvv Guloarea ALB
v24044gl0000ct8c29vog65ps6f8rvag,2024-12-04T20:58:42,1733345922,Promotional Content,1K-10K,200,2025-05-07T15:57:03.552207,v240/v24044gl0000ct8c29vog65ps6f8rvag.jpg,Studio foto de Crăciun din generație în generație.
v24044gl0000ct8c3dvog65tbne1fdsg,2024-12-04T20:58:39,1733345919,Promotional Content,1K-10K,200,2025-05-07T15:57:04.218316,v240/v24044gl0000ct8c3dvog65tbne1fdsg.jpg,T 0 1 3 Obieaive:8 A
v0f025gc0000ct8c48vog65jgtsbnn3g,2024-12-04T20:57:09,1733345829,Promotional Content,0-1K,200,2025-05-07T15:57:04.622324,v0f0/v0f025gc0000ct8c48vog65jgtsbnn3g.jpg,~Ml 8vw-`
